"",".id","OTU","log2FoldChange","p","padj","Kingdom","Phyla","Class","Order","Family","Genus","Species","Strain","density_min","density_max","sparsity_threshold","sparsity_apply","l2fc_threshold"
"149","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","02dd75f976cd05e6517f3d4da0a1a415",-1.51916059208294,0.822820733787133,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","","02dd75f976cd05e6517f3d4da0a1a415",1.768,1.785,0.25,"all",0.25
"150","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","6650e53404090b74619be81139104295",-0.790147965849856,0.612586993206313,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","Ambiguous_taxa","6650e53404090b74619be81139104295",1.768,1.785,0.25,"all",0.25
"151","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","1583d8af9fd9cb078f88c0e1a8b8a888",0.0975234307428794,0.67909528700298,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter","Ambiguous_taxa","1583d8af9fd9cb078f88c0e1a8b8a888",1.768,1.785,0.25,"all",0.25
"152","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","2461a8cf82261ae32270bfb8a9e60b2e",1.96675890767767,0.304062346215171,1,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","","","","2461a8cf82261ae32270bfb8a9e60b2e",1.768,1.785,0.25,"all",0.25
"153","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","936f76885e2ff79dde9adf042e7d4617",0.188595619473075,0.521460445219137,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","936f76885e2ff79dde9adf042e7d4617",1.768,1.785,0.25,"all",0.25
"154","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","1083eb67a7140dca982f34e3968117a3",-1.0652269195985,0.963402437897517,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","1083eb67a7140dca982f34e3968117a3",1.768,1.785,0.25,"all",0.25
"155","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","d94c20c00db235bb6fccc68f06f100c7",0.846893304066489,0.298418952563241,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d94c20c00db235bb6fccc68f06f100c7",1.768,1.785,0.25,"all",0.25
"156","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","dbea439850c165b8588f640c3959636a",3.53518342262718,0.202317608083085,0.871687566740952,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","uncultured bacterium","dbea439850c165b8588f640c3959636a",1.768,1.785,0.25,"all",0.25
"157","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","5aad5881139a653bc5964f1d88d7aaee",1.1051162518153,0.2621661199641,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","Dyadobacter sp.","5aad5881139a653bc5964f1d88d7aaee",1.768,1.785,0.25,"all",0.25
"158","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","3eef12286c142030d497dc480cc49332",2.49282406532065,0.0294800622233766,0.189514685721707,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","","3eef12286c142030d497dc480cc49332",1.768,1.785,0.25,"all",0.25
"159","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","63413adbe8227f80412e824dffac1f5a",-0.854815257211801,0.999581432368437,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured bacterium","uncultured bacterium","63413adbe8227f80412e824dffac1f5a",1.768,1.785,0.25,"all",0.25
"160","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","e61c5d15739059361f8ac80a09a88441",1.2303546033188,0.337640900352143,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga","uncultured Bacteroidetes bacterium","e61c5d15739059361f8ac80a09a88441",1.768,1.785,0.25,"all",0.25
"161","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","8b1b6b50ee8e9d52ac980948823b441f",1.7797991227748,0.023163944457354,0.153793401725055,"Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium","8b1b6b50ee8e9d52ac980948823b441f",1.768,1.785,0.25,"all",0.25
"162","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","3e5cc4006667756b128e551a166d5861",-0.341527465276838,0.746806623707233,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oceanobacter","","3e5cc4006667756b128e551a166d5861",1.768,1.785,0.25,"all",0.25
"163","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","21bdb6c8cb7ed339792d39838ea86d08",2.12880096930119,0.290998156514735,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured bacterium","21bdb6c8cb7ed339792d39838ea86d08",1.768,1.785,0.25,"all",0.25
"164","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","a7d9ac24cf597a17e98e400931d90089",-0.351044315576023,0.745627918396379,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","","a7d9ac24cf597a17e98e400931d90089",1.768,1.785,0.25,"all",0.25
"165","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","83c246c4ed456dea2a15d054f16009b3",4.69796159811,4.68259315310664e-26,3.79290045401638e-24,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","83c246c4ed456dea2a15d054f16009b3",1.768,1.785,0.25,"all",0.25
"166","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","07eb166d091e1aebe641105881f4f2d3",-2.03377920039319,0.999981900852966,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","07eb166d091e1aebe641105881f4f2d3",1.768,1.785,0.25,"all",0.25
"167","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","7af6ae689696e9ea838fbb88ee9afb78",4.39059832477566,0.000357693809588839,0.00402405535787444,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Dechloromonas","","7af6ae689696e9ea838fbb88ee9afb78",1.768,1.785,0.25,"all",0.25
"168","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","acc9603a819dc23a606ac6c1b9105b6d",3.35167498651426,4.64802054654751e-10,9.90762274395654e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","","acc9603a819dc23a606ac6c1b9105b6d",1.768,1.785,0.25,"all",0.25
"169","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","e416d0916760d2fc17b616e2ac3ad855",-0.863775952449169,0.983577947676267,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera","","e416d0916760d2fc17b616e2ac3ad855",1.768,1.785,0.25,"all",0.25
"170","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","1e104b993416995498346089f57fd3bf",0.525074331369491,0.267532799599094,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus","","1e104b993416995498346089f57fd3bf",1.768,1.785,0.25,"all",0.25
"171","(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45')","ddfd49f939f92958b1ec816741055348",5.38017633406503,0.0195291177902222,0.136367115604138,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia","","ddfd49f939f92958b1ec816741055348",1.768,1.785,0.25,"all",0.25
